time_start,station_id,station_name,region_id,region_name,Mean_CH4,ffm,tm,p0m,rrr24,nm,um
4/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.364945,7,7.1,828.78,0.71,4.2,75.6
4/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.909245,4,9,829.82,0.9,4.8,68.2
4/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.149289,3.4,8.8,832.82,1,6,72.6
4/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.505015,5,4.9,836.2,14.3,7.6,87
4/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.362175,2.2,4.8,837.76,2,1.4,65.6
4/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1870.074879,2.4,8,836.64,0,0.6,43
4/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1883.371363,3,11.4,832.76,0,3.8,49.2
4/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.532047,1.6,11.1,833.64,0,3.4,52.6
4/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.375294,2.2,12.8,834.22,0.3,2.6,55.2
4/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.186015,2.6,12.8,834.16,0.1,2.4,50.4
4/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.173487,4,14.5,833.78,0,2.8,52.2
4/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.263803,3.2,14.5,834.18,0,4.4,51.6
4/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.45233,3.4,14,833.24,0.01,6.4,55
4/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.88948,3.4,12,832.46,12,7.8,81
4/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1883.457401,3.4,11,829.8,19.8,7.4,90
4/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.788077,3.8,15.3,828.06,0.41,7,64.2
4/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.070944,4.4,13.8,826.12,2.8,6,72.8
4/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.465174,3.2,8.8,830.74,0.9,4,61
4/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.037083,3.6,11.4,832.46,0.02,5.6,59.4
4/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.19111,5.4,10.5,834.48,0.1,5.8,64.4
4/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.271388,3,11.4,833.44,9,7.2,80.8
5/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.80887,0.8,11.2,833.02,0.6,3.6,60.2
5/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.119989,4,11,832.12,13,7,70.6
5/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.044333,4,12.8,831.22,0.02,6.2,62.6
5/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1886.561921,3.8,13.4,835.12,0,5,50
5/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1889.905564,6.6,15.3,836.2,0,6.6,50.8
5/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.770433,5.8,14.2,829,8,7.2,75.8
5/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.917297,6.2,12.8,829.88,6,5.4,71.6
5/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1889.219815,3.8,12.1,834.42,0,1.6,54
5/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.225501,3,15.9,834.26,0,2.8,47.4
5/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1885.075537,8,19.1,830.5,0.1,3.4,44.4
5/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.534063,2,13.1,833.98,0,2,52.6
5/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.829222,4,11.4,836.46,0.3,3.2,55.2
5/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1884.207194,1.8,12.6,835.46,0,0.8,45.2
5/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1882.287736,3.6,13.6,837.5,2,3.2,70.6
5/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1886.399884,1.4,13.1,837.5,0,0.8,49.8
5/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.008559,1.8,16.8,837.42,0,0.8,43.8
5/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1905.601548,5,17,836.96,0,3.8,54
5/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.098226,2.8,16.8,837.34,0,2.6,57.6
5/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.823299,3.6,17,835.48,0,4,61.4
5/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.823481,4,16.4,836.26,1,4.6,67.4
5/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.940093,3.2,19.5,836.4,0,2.2,52
5/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.248201,4.8,21.9,835.26,0,2.2,45.2
5/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.244774,6.8,21.2,833.96,0,2.4,36.4
5/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.174983,5,22.3,833.8,0,5.6,48.4
5/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.775769,10.2,24.3,834.1,0.2,3,33.2
5/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1899.70075,3.6,19.9,837.44,0,2.2,30.4
5/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1913.842627,3.6,21.6,839.2,0.7,0.4,33.2
5/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.946059,3.8,21.6,837.08,0,1.8,27
5/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.158944,3.8,24.6,834.98,0,2.4,28
5/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.866474,5,25.4,833.74,0,2,21.6
5/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.05476,3.4,20.3,834.54,0,0.2,21.6
6/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.256231,2.8,19.4,833.98,0,1.8,19.4
6/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.392709,3.8,21.8,832.62,2,4,24.6
6/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1903.658535,5.4,22.6,832.28,0.6,0.4,21.6
6/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1903.430554,5.6,22.5,834.4,0,0.8,19.2
6/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1910.904245,3.2,21.3,836.32,0,0.4,18.4
6/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.651561,4.4,17.5,837.02,0,1.6,34
6/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1883.777219,4.6,15.4,837.18,0,1.4,44
6/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.814745,4.4,17.4,834.12,0,0.4,34.2
6/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.412731,4.4,21,835.1,0,4,34
6/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.681282,3.6,19.7,836.42,1.01,3.2,51
6/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1894.18728,3.6,19.8,834.38,2,3,34.4
6/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.171178,6.4,24,829.1,0,2.4,22
6/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.241493,2.8,20,829.6,0,0,20.8
6/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.81538,2.8,20,831.94,0,0,20.2
6/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.136277,3.6,20.9,835.2,0,1.6,18.4
6/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.6029,2.4,22.1,834,0.01,4.2,27.4
6/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1904.015958,6.2,23.4,830.04,0,4.2,20.6
6/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.070655,2,24.3,828.94,0,0.8,28.2
6/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.709812,2.8,25.3,827.9,0,0.6,25
6/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1903.166924,5.6,23.6,826.74,0,1,19.6
6/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.20724,3.2,21,827.76,0,3.8,27.8
6/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.480594,3,19.1,831.1,0.01,2.6,37
6/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.618378,4.8,20.4,834.56,0,1.2,33.4
6/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.885895,3.2,24.3,833.56,0,0,21.6
6/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.089437,4.4,26.1,831.12,0,0,19.2
6/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.708009,10.4,19.8,835.14,0,0.8,44.6
6/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1884.454833,9,19.3,834.26,0,1,45.2
6/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1884.288357,3.8,21.2,830.54,0,1.6,43.6
6/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.7364,3.2,19.9,829.76,0,1.6,48.2
6/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1894.907038,2.4,21.7,828.84,0,3.2,34.2
7/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1899.062521,8.8,21.5,831.2,0,3,27.4
7/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1871.692015,7,20.7,832.92,0.01,2.6,46.8
7/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.880961,4.4,21.4,834.32,0,1.8,48.2
7/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.894788,7.8,23,833.44,0,2.4,45.4
7/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.267702,8,21.9,830.98,0.01,4.6,41.8
7/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1899.498803,8.6,23.1,829.96,0.01,4.8,36.2
7/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1885.550686,3.6,24.7,830.24,0,2.6,30
7/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.88226,3.4,26.2,830.82,0,3.6,27.2
7/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1889.0883,5,29.1,831.72,0,5,27.6
7/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.346318,12.2,24.5,833.2,0,5.2,31.8
7/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.577144,9.2,24,833.56,0,3.4,52.2
7/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1889.354568,4.2,20.8,830.64,7.2,4.6,68.4
7/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.865281,1,21.6,827.8,0.7,3.4,58.2
7/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.731259,3.4,22.5,830.86,5,5.4,47
7/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.358547,4.2,22.5,834.1,0.01,3.4,51.8
7/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1884.288114,4,20.6,832.62,0.2,1.8,50
7/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.748983,1.6,22.9,831.62,0,1,34.4
7/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.026964,4.8,26.6,833.04,2,4.8,29
7/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.810305,6.6,29.1,834.16,0.01,4.4,19.6
7/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1886.606494,4,31,833.56,0,2.8,20.4
7/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.00485,2.8,29.8,830.78,0,2.6,21.8
7/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.880751,13.4,28.1,829.64,0,5.2,45.4
7/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.177266,5.2,26.5,831.42,0,2.8,45.8
7/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.722423,1.2,25.1,832.66,0,3,37.6
7/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.572595,4.2,27,833.96,0,4.2,30.4
7/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.072181,3.4,28.5,835.38,0.01,3.8,23.6
7/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.810871,5.4,28.9,835.08,0,1.4,18.8
7/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.144648,2.4,29.3,834.5,0,2.6,19.2
7/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1889.571239,3.2,28.7,834.04,0,3,26.8
7/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.233568,10,26,833.7,0,0.8,47.8
7/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.871533,5.2,21.8,833.44,0,1,52.6
8/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.237355,4.6,24.5,828.76,1,2.2,44.8
8/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.673136,4,27.4,829.16,0,1,29.2
8/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.262684,6,23.5,830.06,0,0.6,38
8/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.625261,9.8,21.7,830.86,0,1.6,56.4
8/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.667796,2.8,20.8,828.34,0,3.2,59.2
8/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.474259,4.4,19.9,831.8,10,3,60.6
8/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.981046,5.4,18.4,833.98,0,1.6,56.2
8/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1917.277278,5,19.1,832.08,0,0.8,42.4
8/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1924.905882,1.6,24,828.72,0,1.8,37.6
8/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.462109,3,25.3,829.86,0,1.2,35.8
8/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1882.148712,3.4,27.1,829.02,0,0.2,32.4
8/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1886.032896,4.4,23.6,830.3,0,0.8,52.8
8/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1924.832761,2,24.1,829.8,0,0,43.4
8/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1938.776189,7,23.6,828.4,0,0.2,40.8
8/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.804898,7.4,18.6,829.02,0,1,50.4
8/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.9815,7,19.1,830.62,0,2.2,53
8/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.485273,7,19.7,831.04,0,2.4,54.2
8/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.018968,5.6,23.1,830.7,0,1.8,45.2
8/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1939.748253,2.6,23.4,828.76,0,0.4,41
8/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.411714,2.2,24.5,829.74,0,0.4,41.4
8/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1880.994023,5.2,25.2,827.6,0,0.2,20.8
8/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.335995,2.4,25,826.14,0,0.4,20.4
8/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1915.464717,8.2,23.1,826.44,0,3.6,40.2
8/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.529719,4.6,18,831.86,0,2,50.6
8/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.140987,3.8,16.1,835.38,0,1,44.8
8/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.168124,1.2,17,834.02,0,0.2,39.2
8/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1904.215763,5.6,20.6,832.18,0,1,29.2
8/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.579145,4.8,25,831.62,0,1.4,22.8
8/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1899.557982,3.8,23.9,834.74,0,0.4,34
8/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1913.042689,1.4,21,838.3,0,0,43
8/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.396165,4.6,21,836.48,0,0.2,40.2
9/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1903.268989,1.6,20.3,836.38,0,0.2,36
9/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.561672,2,23.4,838.02,0,1.6,31
9/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.980814,4,23.4,838.94,0,3.2,30.2
9/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.309271,4.8,22,838.14,0,5.4,40.4
9/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.816661,1.4,21.5,835.34,0,1.2,36.8
9/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.197672,1.6,22.7,835.14,0,0.8,23
9/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.579585,2.2,25.9,835.9,0,3.2,19.4
9/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1892.988289,3,24.4,834.86,0,0.4,18.4
9/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.372984,3.6,21.2,835.24,0,0.4,46.4
9/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1917.381585,4.2,20.5,836.5,0,0.2,37.2
9/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.692439,2.6,20.2,836.7,0,1,32.8
9/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.063538,3,23.1,838.14,0,2.8,27
9/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1910.086222,3,21.4,839.82,0,1,38.4
9/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.918499,2,19.3,839.02,0,0.2,35.6
9/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.923644,2.4,20,837.84,0,1,30.2
9/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.619469,2.8,20.5,837.26,0,2.4,33.4
9/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.973779,5.4,23.9,838.56,0,3,38.6
9/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.773057,3.8,23.6,836.54,0,1,25
9/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.999021,4.4,23.8,832.88,0,0,19.2
9/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1906.826183,3.8,21.7,834.88,0,1,39.8
9/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.740107,2.8,20.7,836.88,0,1.2,42.4
9/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.782061,2,20.9,837.46,0,2.6,33.4
9/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1915.271854,5,22.1,835.86,0,1.4,32.4
9/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.542699,2.8,21,834.9,0,0.2,30
9/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.605826,2.4,19.7,834.24,0,0,26.6
9/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.151154,0.8,18.6,832.48,0,0,27.4
9/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.402692,3,17.8,835.08,0,1.2,35.6
9/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1907.762188,4.4,16.8,839.56,0,4.2,59.2
9/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1894.499096,7.6,12.5,838.62,0,1.2,55.8
9/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1887.115648,3,13.2,833.52,0,2,46.4
10/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.107246,2.6,17.7,834.8,0,1.6,28.6
10/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.498695,4,18.6,837.84,0,3.6,41.6
10/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.006908,3.2,18.3,838.02,2.01,3.6,53.2
10/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1904.740564,2.8,16.6,837.98,0.8,6,53.4
10/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1885.309833,2.4,15.2,837.02,4,3.6,61.4
10/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.550015,9,12.2,838.96,0,5.6,57
10/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.382075,6,10.4,839.52,0,7.8,62.4
10/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1883.356512,3.6,9.6,841.12,0.5,6.6,69.2
10/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1866.816007,5.6,11.3,843.34,0,4.8,57.4
10/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1870.887752,2.2,9.3,843.08,0,0.2,52.4
10/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.92026,2.2,11.6,840.56,0,0.4,36.8
10/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.522809,1.4,12.6,840.24,0,2.6,31
10/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1905.572768,1.6,14.2,839.12,0,0,21.6
10/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1901.831089,1.6,13.1,838.72,0,0,24
10/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1899.512947,1.4,12,838.78,0,0.6,21.6
10/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1894.371743,1,11.7,838.2,0,0,26.8
10/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1920.556882,1.2,14.9,838.18,0,0,20.2
10/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1907.824395,4.4,15.8,838.72,0,0.6,14.4
10/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1915.714735,3.2,16.8,838.24,0,0.6,12.2
10/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.798418,3.2,12.7,838.46,0,0,18.6
10/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.310382,5,14,839.62,0,0,32.4
10/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1900.949135,1.8,11.9,840.56,0,0,50
10/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.72251,1.6,11.6,840.5,0,0,35.4
10/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.915209,1.8,15.2,840.48,0,0.2,30.4
10/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1906.410789,2.8,16.5,838.78,0,0,22.8
10/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1899.347314,2.4,17.3,837.98,0,6.4,26
10/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1897.194329,1.4,11.8,839.42,0,0.4,29.8
10/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.390414,0.6,12.4,841.18,0,1,27.8
10/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1889.797629,3.2,15.7,841,0,0.4,23.4
10/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1902.062828,0.8,15.8,839.92,0,0.8,24
10/31/2020,88118,Zanjan (Airport),OITZ,Zanjan,1907.369807,2.6,17.4,838.82,0,0.4,22.4
11/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.722352,2.8,13.4,839.06,0,1.6,19.6
11/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1890.866361,1.8,13.1,841.1,0,4.4,23.4
11/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1898.564125,2.6,16,840.52,0,6,23.2
11/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1908.761702,3.2,14.6,839.56,0,3,48.8
11/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.112372,3,14.1,836.28,0,4.6,27.8
11/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1896.882925,7.2,17.3,834.38,0,5.6,18.4
11/7/2020,88118,Zanjan (Airport),OITZ,Zanjan,1891.249335,2.8,12.9,836.84,0,6.8,50.2
11/8/2020,88118,Zanjan (Airport),OITZ,Zanjan,1893.09379,4.2,9.8,840.46,4.7,7.6,76.2
11/9/2020,88118,Zanjan (Airport),OITZ,Zanjan,1878.608309,1.2,7.8,842.6,0,2.2,71.8
11/10/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.154393,1.2,9.4,836.8,10.7,7.4,87.2
11/11/2020,88118,Zanjan (Airport),OITZ,Zanjan,1879.603103,4.2,7.6,836.68,0.2,7.25,86.2
11/12/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.998211,3.4,7.2,839.62,0.4,6.6,74.4
11/13/2020,88118,Zanjan (Airport),OITZ,Zanjan,1888.644384,2,4.5,839.78,0,5,76.4
11/14/2020,88118,Zanjan (Airport),OITZ,Zanjan,1885.686092,0.4,3.6,839.46,0,1.2,66.8
11/15/2020,88118,Zanjan (Airport),OITZ,Zanjan,1880.622561,6.2,6.2,835.92,0,4.6,65.8
11/16/2020,88118,Zanjan (Airport),OITZ,Zanjan,1873.55427,5,6.6,836.08,0,6.2,64.2
11/17/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.296669,2.6,6.9,837.5,4.01,7.4,79
11/18/2020,88118,Zanjan (Airport),OITZ,Zanjan,1895.418844,4.4,5.2,839.02,0.1,6.2,73
11/19/2020,88118,Zanjan (Airport),OITZ,Zanjan,1894.383749,2.6,5,838.94,0,6.4,66.2
11/20/2020,88118,Zanjan (Airport),OITZ,Zanjan,1881.45476,5,6.2,837.06,0,6.4,66.8
11/21/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.047322,5.4,5.1,832.84,14.3,8,90.2
11/22/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.747271,3.2,5.5,836.64,0,6.6,77.6
11/23/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.604037,2.2,5.2,835.96,0,4.2,73
11/24/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.249016,1,3.4,837.88,0.5,4.4,78.6
11/25/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.162036,5.2,3.5,834.16,0,4.6,77.2
11/26/2020,88118,Zanjan (Airport),OITZ,Zanjan,1872.920337,5.4,3,832.22,7,8,91
11/27/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.018264,0.4,0.2,840.12,23.2,7.8,93.8
11/28/2020,88118,Zanjan (Airport),OITZ,Zanjan,1869.669425,0.6,-1.7,842.5,0,7.6,90.6
11/29/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.369476,4,1.3,835.88,13.4,8,94.4
11/30/2020,88118,Zanjan (Airport),OITZ,Zanjan,1877.521883,1.4,3.8,836.8,1.1,2,86
12/1/2020,88118,Zanjan (Airport),OITZ,Zanjan,1869.476643,1.6,1.8,837.62,0,3,85.4
12/2/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.185902,0.4,1,839.82,0,7.2,91
12/3/2020,88118,Zanjan (Airport),OITZ,Zanjan,1875.387284,1,-0.6,840.26,4,8,96.6
12/4/2020,88118,Zanjan (Airport),OITZ,Zanjan,1876.813647,0,1.3,839.82,0,5.8,81.8
12/5/2020,88118,Zanjan (Airport),OITZ,Zanjan,1868.023749,0.4,0.6,837.04,0,7.8,86.2
12/6/2020,88118,Zanjan (Airport),OITZ,Zanjan,1867.185537,8.6,1.8,832.02,0.01,7.8,75.2
